"date";"open";"high";"close";"low";"volume";"price_change";"p_change";"ma5";"ma10";"ma20";"v_ma5";"v_ma10";"v_ma20"
"2017-05-15";9812.38;9866.07;9845.6;9812.38;61701820.0;57.61;0.59;9810.438;9946.535;10113.765;69423935.2;74008970.0;78826113.0
"2017-05-12";9755.87;9794.99;9787.99;9703.1;63994844.0;11.54;0.12;9807.952;9985.44;10147.478;73547126.4;75935811.2;81316763.6
"2017-05-11";9704.88;9776.51;9776.45;9566.42;82157984.0;19.64;0.2;9855.242;10029.56;10190.783;76251720.8;79168685.2;83589531.8
"2017-05-10";9875.74;9945.61;9756.81;9756.81;74787352.0;-128.53;-1.3;9929.44;10072.399;10231.326;75770607.2;79396329.2;86441370.2
"2017-05-09";9794.81;9887.15;9885.34;9736.14;64477676.0;52.17;0.53;10014.906;10113.24;10276.275;76023210.4;79388096.4;89552688.2
"2017-05-08";10000.95;10018.57;9833.17;9833.17;82317776.0;-191.27;-1.91;10082.632;10133.895;10312.172;78594004.8;80549696.0;92488456.4
"2017-05-05";10119.54;10132.92;10024.44;10024.44;77517816.0;-123.0;-1.21;10162.928;10182.013;10353.987;78324496.0;79420505.6;93596949.2
"2017-05-04";10164.81;10241.55;10147.44;10116.01;79752416.0;-36.7;-0.36;10203.878;10215.478;10385.574;82085649.6;80124171.2;94137261.2
"2017-05-03";10208.6;10244.35;10184.14;10146.26;76050368.0;-39.83;-0.39;10215.358;10235.575;10409.558;83022051.2;81394267.2;94945398.4
"2017-05-02";10205.66;10228.7;10223.97;10166.39;77331648.0;-10.68;-0.1;10211.574;10258.305;10421.787;82752982.4;82514017.6;94327052.6
"2017-04-28";10208.13;10235.23;10234.65;10176.08;80970232.0;5.46;0.05;10185.158;10280.994;10428.002;82505387.2;83643256.0;94711679.8
"2017-04-27";10174.25;10244.08;10229.19;10015.89;96323584.0;24.35;0.24;10201.098;10309.515;10442.311;80516515.2;86697716.0;94568481.8
"2017-04-26";10162.72;10251.7;10204.84;10161.42;84434424.0;39.62;0.39;10227.078;10352.005;10459.016;78162692.8;88010378.4;93023592.4
"2017-04-25";10106.9;10213.49;10165.22;10104.55;74705024.0;73.33;0.73;10255.792;10390.252;10477.87;79766483.2;93486411.2;92535636.4
"2017-04-24";10285.04;10285.04;10091.89;10060.11;76093672.0;-222.46;-2.16;10305.036;10439.309;10501.945;82275052.8;99717280.0;92971986.0
"2017-04-21";10357.86;10407.77;10314.35;10300.4;71025872.0;-44.74;-0.43;10376.83;10490.448;10526.502;84781124.8;104427216.8;92994858.8
"2017-04-20";10346.99;10411.75;10359.09;10306.39;84554472.0;10.68;0.1;10417.932;10525.961;10538.461;92878916.8;107773392.8;93386039.2
"2017-04-19";10377.28;10393.73;10348.41;10235.0;92453376.0;-63.03;-0.6;10476.932;10555.669;10549.838;97858064.0;108150351.2;92494984.6
"2017-04-18";10449.01;10522.85;10411.44;10405.35;87247872.0;-39.42;-0.38;10524.712;10583.541;10559.034;107206339.2;108496529.6;91364257.4
"2017-04-17";10483.96;10505.63;10450.86;10406.52;88624032.0;-69.0;-0.66;10573.582;10585.269;10564.232;117159507.2;106140087.6;91396073.0
"2017-04-14";10662.26;10662.53;10519.86;10515.37;111514832.0;-134.23;-1.26;10604.066;10575.01;10572.91;124073308.8;105780103.6;91257664.2
"2017-04-13";10578.58;10678.78;10654.09;10571.7;109450208.0;66.78;0.63;10633.99;10575.106;10574.068;122667868.8;102439247.6;89162017.4
"2017-04-12";10643.48;10667.6;10587.31;10584.69;139194752.0;-68.48;-0.64;10634.406;10566.026;10567.95;118442638.4;98036806.4;87291498.6
"2017-04-11";10601.0;10662.5;10655.79;10476.66;137013712.0;52.51;0.49;10642.37;10565.487;10566.578;109786720.0;91584861.6;84152869.4
"2017-04-10";10663.86;10664.1;10603.28;10593.76;123193040.0;-66.2;-0.62;10596.956;10564.58;10556.339;95120668.0;86226692.0;80379095.6
"2017-04-07";10652.4;10702.88;10669.48;10635.08;104487632.0;13.31;0.12;10545.954;10562.556;10547.228;87486898.4;81562500.8;77589784.8
"2017-04-06";10649.84;10661.77;10656.17;10608.13;88324056.0;29.04;0.27;10516.222;10550.961;10538.67;82210626.4;78998685.6;75553994.0
"2017-04-05";10496.78;10628.6;10627.13;10496.78;95915160.0;198.41;1.9;10497.646;10544.006;10533.468;77630974.4;76839618.0;74919789.6
"2017-03-31";10351.33;10428.72;10428.72;10351.33;63683452.0;80.45;0.78;10488.604;10534.526;10528.226;73383003.2;74231985.2;74036542.4
"2017-03-30";10505.39;10513.89;10348.27;10328.95;85024192.0;-172.55;-1.64;10532.204;10543.195;10526.642;77332716.0;76652058.4;74343655.4
"2017-03-29";10573.12;10585.88;10520.82;10497.01;78106272.0;-42.47;-0.4;10579.158;10570.81;10527.594;75638103.2;76735224.8;73703227.4
"2017-03-28";10580.16;10606.09;10563.29;10538.02;65425796.0;-18.63;-0.18;10585.7;10573.029;10522.484;75786744.8;75884787.2;73551485.8
"2017-03-27";10643.45;10660.23;10581.92;10578.75;74675304.0;-64.8;-0.61;10590.366;10569.873;10513.887;76048261.6;76546190.8;73498060.4
"2017-03-24";10584.09;10666.12;10646.72;10580.11;83432016.0;63.68;0.6;10580.448;10567.669;10502.468;75080967.2;76720877.2;73468186.8
"2017-03-23";10558.34;10607.73;10583.04;10477.57;76551128.0;29.51;0.28;10554.186;10548.098;10492.319;75971400.8;74531499.2;73124963.2
"2017-03-22";10535.67;10586.48;10553.53;10488.63;78849480.0;-33.09;-0.31;10562.462;10531.9;10484.799;77832346.4;73617068.8;73630007.6
"2017-03-21";10527.41;10586.62;10586.62;10513.63;66733380.0;54.29;0.52;10560.358;10526.378;10479.341;75982829.6;72109302.4;73736065.6
"2017-03-20";10512.89;10534.11;10532.33;10459.74;69838832.0;16.92;0.16;10549.38;10522.93;10470.298;77044120.0;72999961.2;74497967.4
"2017-03-17";10632.05;10650.46;10515.41;10514.67;87884184.0;-109.01;-1.03;10554.89;10521.925;10460.131;78360787.2;73841099.6;74821174.2
"2017-03-16";10573.77;10628.18;10624.42;10573.77;85855856.0;81.41;0.77;10542.01;10510.089;10444.257;73091597.6;72035252.4;74173743.0
"2017-03-15";10515.59;10551.71;10543.01;10499.85;69601896.0;11.28;0.11;10501.338;10484.378;10425.734;69401791.2;70671230.0;73345256.6
"2017-03-14";10561.5;10577.48;10531.73;10515.52;72039832.0;-28.15;-0.27;10492.398;10471.939;10407.446;68235775.2;71218184.4;73811737.4
"2017-03-13";10450.65;10559.88;10559.88;10402.72;76422168.0;108.87;1.04;10496.48;10457.9;10394.105;68955802.4;70449930.0;73464912.8
"2017-03-10";10415.38;10476.59;10451.01;10415.38;61538236.0;29.95;0.29;10488.96;10437.267;10379.653;69321412.0;70215496.4;73543553.6
"2017-03-09";10484.28;10484.68;10421.06;10402.36;67406824.0;-77.25;-0.74;10478.168;10436.539;10366.421;70978907.2;71718427.2;74246742.2
"2017-03-08";10549.99;10549.99;10498.31;10473.88;63771816.0;-53.83;-0.51;10467.418;10437.697;10354.505;71940668.8;73642946.4;74325371.4
"2017-03-07";10527.83;10552.14;10552.14;10495.5;75639968.0;29.86;0.28;10451.48;10432.304;10336.095;74200593.6;75362828.8;74012889.2
"2017-03-06";10406.23;10522.28;10522.28;10406.23;78250216.0;125.23;1.2;10419.32;10417.665;10311.267;71944057.6;75995973.6;72904419.2
"2017-03-03";10339.89;10404.87;10397.05;10308.22;69825712.0;29.74;0.29;10385.574;10398.337;10289.089;71109580.8;75801248.8;71585016.2
"2017-03-02";10429.98;10443.87;10367.31;10362.0;72215632.0;-51.31;-0.49;10394.91;10378.424;10269.479;72457947.2;76312233.6;70350941.4
"2017-03-01";10387.63;10446.38;10418.62;10378.12;75071440.0;27.28;0.26;10407.976;10367.089;10260.36;75345224.0;76019283.2;66743587.52
"2017-02-28";10354.87;10402.27;10391.34;10340.09;64357288.0;37.79;0.36;10413.128;10342.952;10242.032;76525064.0;76405290.4;65248495.12
"2017-02-27";10443.3;10447.68;10353.55;10345.47;74077832.0;-90.18;-0.86;10416.01;10330.31;10221.363;80047889.6;76479895.6;64195308.12
"2017-02-24";10423.64;10446.5;10443.73;10396.75;76567544.0;11.09;0.11;10411.1;10322.038;10200.763;80492916.8;76871610.8;63045254.92
"2017-02-23";10439.83;10454.16;10432.64;10379.05;86652016.0;-11.74;-0.11;10361.938;10296.303;10177.386;80166520.0;76775057.2;62057783.72
"2017-02-22";10403.92;10444.38;10444.38;10385.1;80970640.0;38.63;0.37;10326.202;10271.312;10151.061;76693342.4;75007796.4;60369982.12
"2017-02-21";10338.87;10407.14;10405.75;10330.28;81971416.0;76.75;0.74;10272.776;10239.886;10117.27;76285516.8;72662949.6;58595652.92
"2017-02-20";10203.02;10334.59;10329.0;10203.02;76302968.0;131.08;1.28;10244.61;10204.868;10087.221;72911901.6;69812864.8;56816732.92
"2017-02-17";10261.09;10296.14;10197.92;10183.37;74935560.0;-56.04;-0.55;10232.976;10179.841;10062.11;73250304.8;67368783.6;55886503.12
"2017-02-16";10175.12;10253.96;10253.96;10163.24;69286128.0;76.71;0.75;10230.668;10160.533;10037.854;73383594.4;64389649.2;56274694.32
"2017-02-15";10259.95;10294.77;10177.25;10160.11;78931512.0;-87.67;-0.85;10216.422;10153.631;10025.571;73322250.4;57467891.84;55799818.92
"2017-02-14";10273.09;10286.37;10264.92;10234.37;65103340.0;-5.91;-0.06;10206.996;10141.111;10023.27;69040382.4;54091699.84;54974155.12
"2017-02-13";10188.71;10279.12;10270.83;10187.09;77994984.0;84.45;0.83;10165.126;10112.415;10020.798;66713828.0;51910720.64;54818707.72
"2017-02-10";10184.57;10212.48;10186.38;10155.36;75602008.0;3.65;0.04;10126.706;10079.487;10022.574;61487262.4;49218899.04;54149333.12
"2017-02-09";10124.45;10194.42;10182.73;10116.45;68979408.0;52.61;0.52;10090.398;10058.468;10029.844;55395704.0;47340510.24;53465919.52
"2017-02-08";10043.61;10130.12;10130.12;10003.91;57522172.0;74.55;0.74;10090.84;10030.809;10035.176;41613533.27;45732167.84;53109800.32
"2017-02-07";10072.51;10093.67;10055.57;10011.77;53470568.0;-23.16;-0.23;10075.226;9994.654;10047.243;39143017.27;44528356.24;53638440.92
"2017-02-06";10004.22;10080.58;10078.73;9984.64;51862156.0;73.89;0.74;10059.704;9969.573;10063.708;37107613.27;43820601.04;54579726.92
"2017-02-03";10061.29;10066.7;10004.84;9985.3;45144216.0;-47.21;-0.47;10032.268;9944.379;10072.914;36950535.67;44404222.64;55096296.12
"2017-02-02";10058.51;10250.37;10184.94;10058.51;68554.37;132.89;1.32;10026.538;9915.175;10081.529;39285316.47;48159739.44;55360851.52
"2017-01-26";9989.85;10053.36;10052.05;9989.35;45169592.0;74.09;0.74;9970.778;9897.511;10080.255;49850802.4;54131746.0;57824871.6
"2017-01-25";9931.62;9991.5;9977.96;9922.49;43293548.0;36.41;0.37;9914.082;9905.429;10087.01;49913695.2;55856610.4;58163899.8
"2017-01-24";9972.61;9978.27;9941.55;9928.08;51076768.0;-34.64;-0.35;9879.442;9929.181;10099.641;50533588.8;57726694.8;58628531.0
"2017-01-23";9919.41;10010.08;9976.19;9919.41;56818120.0;70.05;0.71;9856.49;9965.66;10114.234;51857909.6;59079767.2;59144479.0
"2017-01-20";9763.04;9925.17;9906.14;9762.78;52895984.0;137.57;1.41;9803.812;10001.22;10125.418;57034162.4;59591328.8;59468278.0
"2017-01-19";9781.64;9821.22;9768.57;9746.3;45484056.0;-36.19;-0.37;9824.244;10039.542;10145.457;58412689.6;60487432.8;59756500.4
"2017-01-18";9801.08;9858.79;9804.76;9774.76;46393016.0;-22.03;-0.22;9896.776;10099.832;10172.707;61799525.6;62748525.6;60606849.2
"2017-01-17";9684.53;9827.91;9826.79;9611.19;57698372.0;113.99;1.17;9978.92;10157.843;10194.735;64919800.8;65338852.8;61466314.6
"2017-01-16";9993.56;9993.56;9712.8;9482.84;82699384.0;-295.5;-2.95;10074.83;10201.449;10217.554;66301624.8;65788369.6;61859570.4
"2017-01-13";10135.68;10155.22;10008.3;9997.4;59788620.0;-122.93;-1.21;10198.628;10247.883;10248.652;62148495.2;62561963.6;61123971.2
"2017-01-12";10207.43;10236.09;10131.23;10127.42;62418236.0;-84.25;-0.82;10254.84;10262.998;10261.042;62562176.0;61517997.2;61913900.2
"2017-01-11";10294.3;10331.37;10215.48;10213.86;61994392.0;-90.86;-0.88;10302.888;10268.591;10266.122;63697525.6;60471189.2;62754087.6
"2017-01-10";10327.01;10357.14;10306.34;10301.69;64607492.0;-25.45;-0.25;10336.766;10270.1;10271.962;65757904.8;59530367.2;63745008.0
"2017-01-09";10281.31;10337.7;10331.79;10258.37;61933736.0;42.43;0.41;10328.068;10262.808;10271.787;65275114.4;59209190.8;66270977.4
"2017-01-06";10362.85;10363.12;10289.36;10286.52;61857024.0;-82.11;-0.79;10297.138;10249.615;10294.679;62975432.0;59345227.2;67053717.8
"2017-01-05";10382.6;10396.9;10371.47;10365.44;68094984.0;-13.4;-0.13;10271.156;10251.371;10320.826;60473818.4;59025568.0;67880027.0
"2017-01-04";10264.43;10384.87;10384.87;10255.75;72296288.0;122.02;1.19;10234.294;10245.581;10345.038;57244852.8;58465172.8;68201365.8
"2017-01-03";10205.14;10275.13;10262.85;10205.14;62193540.0;85.71;0.84;10203.434;10231.627;10364.783;53302829.6;57593776.4;68078242.2
"2016-12-30";10175.5;10204.09;10177.14;10145.11;50435324.0;17.69;0.17;10197.548;10233.658;10390.857;53143267.2;57930771.2;69537449.6
"2016-12-29";10177.02;10222.52;10159.45;10151.28;49348956.0;-27.71;-0.27;10202.092;10249.42;10427.632;55715022.4;59685978.8;72070861.0
"2016-12-28";10229.01;10246.77;10187.16;10169.8;51950156.0;-43.41;-0.42;10231.586;10259.086;10474.067;57577317.6;62309803.2;74373690.0
"2016-12-27";10229.91;10270.98;10230.57;10221.67;52586172.0;-2.85;-0.03;10256.868;10263.652;10515.319;59685492.8;65036986.0;76667885.0
"2016-12-26";10163.51;10233.42;10233.42;10062.37;61395728.0;33.56;0.33;10259.82;10273.823;10555.525;61884723.2;67959648.8;79707093.2
"2016-12-23";10304.64;10311.39;10199.86;10196.72;63294100.0;-107.06;-1.04;10269.768;10280.766;10597.298;62718275.2;73332764.0;82203717.6
"2016-12-22";10310.72;10323.07;10306.92;10257.32;58660432.0;-6.65;-0.06;10296.748;10339.742;10639.131;63656935.2;74762208.4;84180614.2
"2016-12-21";10266.19;10320.34;10313.57;10266.19;62491032.0;68.24;0.67;10286.586;10390.28;10672.159;67042288.8;76734486.0;86385249.4
"2016-12-20";10275.44;10276.63;10245.33;10204.02;63582324.0;-37.83;-0.37;10270.436;10444.495;10705.17;70388479.2;77937558.8;88661144.2
"2016-12-19";10330.61;10330.61;10283.16;10262.69;65563488.0;-51.6;-0.5;10287.826;10497.939;10742.184;74034574.4;78562708.0;90271217.2
"2016-12-16";10258.64;10346.53;10334.76;10239.21;67987400.0;78.65;0.77;10291.764;10548.056;10773.022;83947252.8;81144128.0;91107970.0
"2016-12-15";10202.24;10331.98;10256.11;10195.0;75587200.0;23.29;0.23;10382.736;10605.843;10800.739;85867481.6;84455743.2;91655605.6
"2016-12-14";10318.07;10333.66;10232.82;10213.95;79221984.0;-99.46;-0.96;10493.974;10689.048;10835.205;86426683.2;86437576.8;92141217.2
"2016-12-13";10280.44;10364.06;10332.28;10192.13;81812800.0;29.43;0.29;10618.554;10766.985;10871.968;85486638.4;88298784.0;93641027.6
"2016-12-12";10774.59;10775.57;10302.85;10292.54;115126880.0;-486.77;-4.51;10708.052;10837.227;10903.259;83090841.6;91454537.6;94869673.2
"2016-12-09";10802.18;10835.91;10789.62;10766.56;77588544.0;-22.68;-0.21;10804.348;10913.829;10933.493;78341003.2;91074671.2;95744549.6
"2016-12-08";10865.22;10865.22;10812.3;10804.74;78383208.0;-43.42;-0.4;10828.95;10938.52;10937.919;83044004.8;93599020.0;98165747.2
"2016-12-07";10780.21;10855.72;10855.72;10751.2;74521760.0;75.95;0.7;10884.122;10954.037;10938.387;86448470.4;96036012.8;99296281.6
"2016-12-06";10798.8;10833.81;10779.77;10774.36;69833816.0;-4.56;-0.04;10915.416;10965.845;10930.456;91110929.6;99384729.6;100816963.2
"2016-12-05";10776.12;10894.08;10784.33;10762.85;91377688.0;-128.3;-1.18;10966.402;10986.428;10929.624;99818233.6;101979726.4;101342810.8
"2016-12-02";11074.54;11078.29;10912.63;10905.39;101103552.0;-175.53;-1.58;11023.31;10997.987;10925.167;103808339.2;101071812.0;101111329.6
"2016-12-01";11037.11;11090.93;11088.16;11036.61;95405536.0;75.97;0.69;11048.09;10995.635;10914.664;104154035.2;98855468.0;99775432.4
"2016-11-30";11023.66;11072.06;11012.19;10983.18;97834056.0;-22.51;-0.2;11023.952;10981.361;10897.454;105623555.2;97844857.6;99419488.4
"2016-11-29";11039.62;11124.81;11034.7;11026.3;113370336.0;-34.17;-0.31;11016.274;10976.95;10881.477;107658529.6;98983271.2;98522736.4
"2016-11-28";11078.77;11108.87;11068.87;11045.68;111328216.0;32.34;0.29;11006.454;10969.29;10865.293;104141219.2;98284808.8;102477373.2
"2016-11-25";10966.36;11036.53;11036.53;10830.4;102832032.0;69.06;0.63;10972.664;10953.156;10851.298;98335284.8;100414428.0;105818752.8
"2016-11-24";10960.65;11030.12;10967.47;10947.27;102753136.0;-6.33;-0.06;10943.18;10937.317;10840.347;93556900.8;102732474.4;111586456.8
"2016-11-23";11011.0;11041.52;10973.8;10952.0;108008928.0;-11.8;-0.11;10938.77;10922.736;10835.549;90066160.0;102556550.4;116756930.4
"2016-11-22";10910.42;10985.6;10985.6;10910.42;95783784.0;85.68;0.79;10937.626;10895.067;10828.991;90308012.8;102249196.8;121875120.0
"2016-11-21";10877.08;10955.44;10899.92;10861.81;82298544.0;10.81;0.1;10932.126;10872.82;10817.156;92428398.4;100705895.2;127131798.0
"2016-11-18";10946.88;10963.66;10889.11;10876.91;78940112.0;-56.31;-0.51;10933.648;10852.346;10811.376;102493571.2;101150847.2;132791901.2
"2016-11-17";10942.1;10961.8;10945.42;10887.51;85299432.0;-22.66;-0.21;10931.454;10833.692;10804.817;111908048.0;100695396.8;138906747.6
"2016-11-16";10970.7;10998.92;10968.08;10956.87;109218192.0;9.98;0.09;10906.702;10813.546;10797.397;115046940.8;100994119.2;144195033.6
"2016-11-15";10910.15;10958.1;10958.1;10877.4;106385712.0;50.57;0.46;10852.508;10786.003;10781.568;114190380.8;98062201.6;148331360.8
"2016-11-14";10855.98;10952.61;10907.53;10847.82;132624408.0;29.39;0.27;10813.514;10761.297;10771.647;108983392.0;106669937.6;151959846.4
"2016-11-11";10823.93;10878.14;10878.14;10792.83;126012496.0;56.48;0.52;10771.044;10749.441;10765.645;99808123.2;111223077.6;154737914.8
"2016-11-10";10777.1;10848.98;10821.66;10777.1;100993896.0;124.55;1.16;10735.93;10743.378;10761.167;89482745.6;120440439.2;157552625.2
"2016-11-09";10768.86;10785.09;10697.11;10575.16;104935392.0;-66.02;-0.61;10720.39;10748.362;10759.2;86941297.6;130957310.4;162215324.0
"2016-11-08";10734.07;10785.88;10763.13;10722.35;80350768.0;67.95;0.64;10719.498;10762.915;10761.429;81934022.4;141501043.2;166232624.0
"2016-11-07";10704.26;10729.99;10695.18;10663.56;86748064.0;-7.39;-0.07;10709.079;10761.492;10751.651;104356483.2;153557700.8;168622045.6
"2016-11-04";10737.91;10784.84;10702.57;10684.47;74385608.0;-41.39;-0.39;10727.837;10770.407;10742.504;122638032.0;164432955.2;171164732.0
"2016-11-03";10662.16;10804.26;10743.96;10655.14;88286656.0;51.31;0.48;10750.825;10775.942;10730.734;151398132.8;177118098.4;173887368.0
"2016-11-02";10771.35;10785.11;10692.65;10686.94;79899016.0;-103.49;-0.96;10776.334;10781.248;10717.384;174973323.2;187395948.0;176892177.6
"2016-10-28";10783.276;10836.773;10711.036;10710.928;192463072.0;-77.934;-0.72;10806.333;10777.133;10702.387;201068064.0;198600520.0;181893113.2
"2016-10-27";10805.804;10808.144;10788.97;10745.277;178155808.0;-28.54;-0.26;10813.905;10781.997;10697.32;202758918.4;197249755.2;180554039.6
"2016-10-26";10871.238;10871.238;10817.51;10793.626;218186112.0;-53.995;-0.5;10812.976;10781.849;10690.982;206227878.4;198252752.0;180219105.2
"2016-10-25";10846.762;10871.657;10871.505;10841.198;206162608.0;28.863;0.27;10801.058;10778.957;10679.276;202838064.0;194664811.2;176516017.2
"2016-10-24";10755.486;10871.163;10842.642;10740.178;210372720.0;93.745;0.87;10786.161;10770.037;10662.927;199818572.8;193473337.6;173526616.4
"2016-10-21";10783.56;10802.536;10748.897;10678.115;200917344.0;-35.431;-0.33;10747.932;10759.942;10648.658;196132976.0;190964204.8;170126734.8
"2016-10-20";10763.462;10802.663;10784.328;10752.915;195500608.0;26.41;0.24;10750.089;10741.81;10633.925;191740592.0;183686390.4;167715013.2
"2016-10-19";10811.272;10824.406;10757.918;10733.691;201237040.0;-39.104;-0.36;10750.721;10714.602;10620.438;190277625.6;177896508.8;166103904.4
"2016-10-18";10637.688;10797.022;10797.022;10637.688;191065152.0;145.525;1.37;10756.856;10685.526;10605.621;186491558.4;170656637.6;166994214.8
"2016-10-17";10770.336;10783.668;10651.497;10624.816;191944736.0;-108.184;-1.0;10753.913;10653.521;10603.909;187128102.4;166388407.2;167217962.8
"2016-10-14";10774.37;10774.37;10759.681;10692.065;178955424.0;-27.807;-0.26;10771.952;10627.641;10613.894;185795433.6;165185706.4;166779581.2
"2016-10-13";10784.74;10818.041;10787.488;10757.491;188185776.0;-1.104;-0.01;10733.531;10612.642;10617.846;175632188.8;163858324.0;169469618.8
"2016-10-12";10751.432;10792.115;10788.592;10733.308;182306704.0;6.284;0.06;10678.483;10600.115;10621.546;165515392.0;162185458.4;170901526.8
"2016-10-11";10743.407;10782.308;10782.308;10727.451;194247872.0;40.619;0.38;10614.196;10579.596;10616.889;154821716.8;158367223.2;169948816.4
"2016-10-10";10612.208;10741.689;10741.689;10584.696;185281392.0;174.112;1.65;10553.129;10555.817;10609.795;145648712.0;153579895.2;168467336.4
"2016-09-30";10504.293;10590.372;10567.577;10499.47;128139200.0;55.329;0.53;10483.33;10537.373;10606.186;144575979.2;149289264.8;168180428.4
"2016-09-29";10477.043;10553.015;10512.248;10477.043;137601792.0;45.088;0.43;10491.753;10526.04;10615.701;152084459.2;151743636.0;170430207.6
"2016-09-28";10490.045;10492.927;10467.16;10436.116;128838328.0;-9.809;-0.09;10521.747;10526.274;10626.544;158855524.8;154311300.0;171818744.4
"2016-09-27";10375.35;10476.969;10476.969;10352.021;148382848.0;84.274;0.81;10544.995;10525.715;10639.406;161912729.6;163331792.0;173769336.8
"2016-09-26";10588.353;10588.51;10392.695;10392.695;179917728.0;-217.0;-2.04;10558.506;10554.298;10650.245;161511078.4;168047518.4;175727807.2
"2016-09-23";10670.589;10679.815;10609.695;10607.863;165681600.0;-52.519;-0.49;10591.417;10600.147;10664.568;154002550.4;168373456.0;176765075.2
"2016-09-22";10644.711;10697.393;10662.214;10634.461;171457120.0;78.812;0.74;10560.327;10623.049;10672.105;151402812.8;175080913.6;177631245.6
"2016-09-21";10543.385;10600.685;10583.402;10538.939;144124352.0;38.877;0.37;10530.8;10642.978;10676.509;149767075.2;179617595.2;178510929.6
"2016-09-20";10563.044;10563.73;10544.525;10520.08;146374592.0;-12.723;-0.12;10506.435;10654.183;10683.909;164750854.4;181530409.6;182005364.8
"2016-09-19";10476.631;10570.579;10557.248;10476.631;142375088.0;103.004;0.98;10550.089;10663.773;10700.318;174583958.4;183354777.6;185444890.4
"2016-09-14";10466.827;10519.957;10454.244;10425.687;152682912.0;-60.339;-0.57;10608.878;10674.999;10716.415;182744361.6;187071592.0;191039058.4
"2016-09-13";10519.021;10545.204;10514.583;10460.131;163278432.0;53.007;0.51;10685.772;10705.362;10738.238;198759014.4;189116779.2;195386145.6
"2016-09-12";10578.782;10619.887;10461.576;10460.514;219043248.0;-301.217;-2.8;10755.155;10726.815;10756.656;209468115.2;189326188.8;200284220.8
"2016-09-09";10855.29;10877.088;10762.793;10762.793;195540112.0;-88.401;-0.81;10801.93;10753.097;10774.682;198309964.8;184206881.6;203597402.4
"2016-09-08";10830.047;10863.96;10851.194;10795.868;183177104.0;12.479;0.12;10777.456;10746.193;10762.948;192125596.8;183408096.0;202318234.4
"2016-09-07";10860.118;10903.637;10838.715;10827.252;232756176.0;-22.783;-0.21;10741.119;10728.988;10739.936;191398822.4;185156694.4;202168303.2
"2016-09-06";10714.544;10861.498;10861.498;10623.99;216823936.0;166.046;1.55;10724.951;10721.161;10723.558;179474544.0;180181577.6;199916504.0
"2016-09-05";10682.714;10756.431;10695.452;10674.957;163252496.0;55.03;0.52;10698.474;10710.04;10708.722;169184262.4;177404264.0;198323068.0
"2016-09-02";10666.098;10727.88;10640.422;10592.083;164618272.0;-29.086;-0.27;10704.264;10713.635;10697.394;170103798.4;182480320.0;198561164.0
"2016-09-01";10759.755;10765.507;10669.508;10669.508;179543232.0;-88.367;-0.82;10714.929;10736.863;10682.487;174690595.2;187535003.2;198282375.2
"2016-08-31";10730.547;10776.317;10757.875;10679.649;173134784.0;28.76;0.27;10716.857;10757.832;10667.336;178914566.4;195006524.8;197619619.2
"2016-08-30";10732.773;10787.317;10729.115;10713.751;165372528.0;4.716;0.04;10717.37;10771.113;10643.505;180888611.2;201655512.0;196463973.6
"2016-08-29";10690.949;10757.261;10724.399;10682.261;167850176.0;30.649;0.29;10721.606;10786.497;10619.576;185624265.6;211242252.8;194607161.2
"2016-08-26";10703.315;10785.005;10693.75;10675.597;187552256.0;14.603;0.14;10723.006;10796.268;10592.63;194856841.6;222987923.2;194800240.4
"2016-08-25";10694.336;10699.246;10679.147;10564.363;200663088.0;-81.292;-0.76;10758.797;10779.703;10574.414;200379411.2;221228372.8;193829978.0
"2016-08-24";10751.352;10815.256;10760.439;10732.921;183005008.0;10.146;0.09;10798.807;10750.884;10560.272;211098483.2;219179912.0;194723687.6
"2016-08-23";10720.503;10793.365;10750.293;10680.1;189050800.0;18.893;0.18;10824.857;10725.956;10542.543;222422412.8;219651430.4;201526531.6
"2016-08-22";10869.062;10894.839;10731.4;10731.201;214013056.0;-141.307;-1.3;10851.388;10707.404;10547.638;236860240.0;219241872.0;201545542.0
"2016-08-19";10865.382;10911.773;10872.707;10819.797;215165104.0;-6.489;-0.06;10869.529;10681.153;10546.986;251119004.8;214642008.0;200518209.2
"2016-08-18";10873.65;10946.739;10879.196;10834.011;254258448.0;-11.492;-0.11;10800.609;10628.11;10538.804;242077334.4;209029747.2;200258898.0
"2016-08-17";10879.988;10936.578;10890.688;10832.776;239624656.0;7.737;0.07;10702.961;10576.84;10534.205;227261340.8;200232713.6;198341872.4
"2016-08-16";10845.618;10913.22;10882.951;10845.07;261239936.0;60.846;0.56;10627.055;10515.896;10527.664;216880448.0;191272435.2;196413464.4
"2016-08-15";10556.4;10862.956;10822.105;10552.951;285306880.0;294.001;2.79;10563.42;10452.655;10522.428;201623504.0;177972069.6;193369650.0
"2016-08-12";10373.049;10528.104;10528.104;10364.466;169956752.0;137.148;1.32;10492.776;10388.992;10519.423;178165011.2;166612557.6;190048270.8
"2016-08-11";10496.435;10526.348;10390.956;10390.956;180178480.0;-120.203;-1.14;10455.611;10369.126;10534.179;175982160.0;166431583.2;192803796.4
"2016-08-10";10558.486;10594.771;10511.159;10510.912;187720192.0;-53.616;-0.51;10450.719;10369.66;10557.338;173204086.4;170267463.2;195549782.8
"2016-08-09";10466.038;10564.775;10564.775;10457.823;184955216.0;95.891;0.92;10404.737;10359.13;10574.457;165664422.4;183401632.8;200429813.2
